id,year,imdb_id,title,rating
1087,1996,0116552,Homeward Bound II: Lost in San Francisco,1
1082,1996,0117998,Twister,3
1722,1996,0116705,Jingle All the Way,1
1791,1996,0116293,Female Perversions,3
1818,1996,0117765,Striptease,3
1852,1996,0116282,Fargo,2
1859,1996,0115580,The Associate,3
1874,1996,0115133,Charlot og Charlotte,3
2106,1996,0116692,Beyond Silence (Jenseits der Stille),3
2154,1996,0117603,Set It Off,3
2208,1996,0116442,Grace of my heart,3
2221,1996,0116191,Emma,3
2449,1996,0116209,The English Patient,3
2885,1996,0117718,The Spitfire Grill,3
2937,1996,0117057,The Mirror Has Two Faces,3
2994,1996,0117407,Pusher,0
3017,1996,0117797,Swallowtail Butterfly,3
3023,1996,0117887,That Thing You Do!,3
3038,1996,0115744,Brassed Off,3
3059,1996,0118113,Walking and Talking,3
3081,1996,0115639,Beautiful Girls,3
3242,1996,0115856,When the Cat's Away,3
3291,1996,0117093,Mother Night,1
3383,1996,0115591,August,3
3402,1996,0117731,Star Trek: First Contact,3
3410,1996,0116421,The Glimmer Man,1
3526,1996,0119256,Hard Eight,0
3553,1996,0116426,The God of Cookery,1
3679,1996,0116365,The Frighteners,3
3703,1996,0116767,Kids Return,3
3822,1996,0116778,Kingpin,1
3966,1996,0115678,Big Night,3
3970,1996,0116683,James and the Giant Peach,3
4067,1996,0117509,Romeo + Juliet,3
4353,1996,0116287,Fear,3
4425,1996,0117534,Sabrina the Teenage Witch,3
4482,1996,0117968,Three Lives and Only One Death,2
4621,1996,0116996,Mars Attacks!,3
4778,1996,0116277,The Fan,1
4822,1996,0117102,Mr. Wrong,3
4831,1996,0116650,Irma Vep,3
4859,1996,0116260,Eye for an Eye,3
4890,1996,0117979,The Truth About Cats &amp; Dogs,3
4967,1996,0115857,Chain Reaction,1
4972,1996,0114151,Poison Ivy II,3
4977,1996,0115685,The Birdcage,2
5125,1996,0116985,Manny &amp; Lo,3
5266,1996,0116514,Hellraiser: Bloodline,1
5295,1996,0116905,Lone Star,2
5326,1996,0117372,The Preacher&#39;s Wife,3
5343,1996,0313773,Welcome to the Discworld,0
5413,1996,0117802,Swingers,2
5493,1996,0115641,Beavis and Butt-Head Do America,1
5551,1996,0115964,Crash,3
5698,1996,0115640,Beautiful Thing,3
5778,1996,0116041,The Daytrippers,3
5786,1996,0118111,Waiting for Guffman,3
5855,1996,0115485,"A Jin de gushi / Ah Kam, the Stunt woman",1
5883,1996,0117737,Stealing Beauty,3
5932,1996,0117876,Tenchi Muy&ocirc;! In Love,3
6074,1996,0115632,Basquiat,2
6169,1996,0118105,Va' dove ti porta il cuore,3
6441,1996,0117128,Mystery Science Theater 3000: The Movie,1
6536,1996,0116212,Entertaining Angels: The Dorothy Day Story,3
6623,1996,0117038,Michael,3
6738,1996,0115994,Curdled,3
6754,1996,0115650,La belle verte,3
6839,1996,0116213,Eraser,3
6943,1996,0117991,Twelfth Night or What You Will,3
7051,1996,0116378,The Funeral,3
7352,1996,0117665,Sleepers,1
7598,1996,0118015,Un air de famille,3
7630,1996,0116250,Evita,3
7644,1996,0116669,Jack,2
7658,1996,0117381,Primal Fear,1
7678,1996,0114720,Tremors II: Aftershocks,0
7932,1996,0115988,The Crucible,3
8008,1996,0116695,Jerry Maguire,2
8057,1996,0116999,Marvin's Room,3
8124,1996,0237765,Sonic the Hedgehog: The Movie,0
8208,1996,0116830,Last Man Standing,1
8638,1996,0115438,2 Days in the Valley,3
9065,1996,0117918,Tin Cup,3
9088,1996,0118125,The Watermelon Woman,3
9319,1996,0117091,Mother,3
9457,1996,0116770,La lengua asesina,3
9725,1996,0116040,Daylight,1
9782,1996,0115624,Barb Wire,1
9790,1996,0207061,Rollergator,3
10042,1996,0117039,Michael Collins,1
10098,1996,0117331,The Phantom,3
10805,1996,0116932,"Love, etc.",1
10881,1996,0115956,Courage Under Fire,1
10892,1996,0116483,Happy Gilmore,0
5,1997,0118655,Austin Powers: International Man of Mystery,2
22,1997,0119116,The Fifth Element,1
68,1997,0119174,The Game,1
70,1997,0119731,Murder at 1600,1
77,1997,0119177,Gattaca,1
83,1997,0119654,Men in Black,1
105,1997,0118971,The Devil&#39;s Advocate,3
107,1997,0120201,Starship Troopers,3
297,1997,0118583,Alien: Resurrection,3
318,1997,0118883,Conspiracy Theory,2
326,1997,0119698,Mononoke-hime,3
343,1997,0120514,Wilde,3
345,1997,0120338,Titanic,3
424,1997,0118928,Dante's Peak,3
425,1997,0119528,Liar Liar,1
426,1997,0119137,Flubber,2
524,1997,0119173,G.I. Jane,3
573,1997,0118880,Con Air,2
614,1997,0118799,La vita &egrave; bella,0
623,1997,0119217,Good Will Hunting,0
634,1997,0119925,The Postman,1
662,1997,0119081,Event Horizon,3
729,1997,0119282,Hercules,3
754,1997,0120032,Romy and Michelle's High School Reunion,3
792,1997,0123755,Cube,3
904,1997,0118884,Contact,3
931,1997,0118818,Career Girls,1
936,1997,0119822,As Good as It Gets,3
1000,1997,0119229,Grosse Pointe Blank,3
1026,1997,0118688,Batman &amp; Robin,2
1054,1997,0119432,Jungle 2 Jungle,2
1055,1997,0119142,For Richer or Poorer,3
1068,1997,0118571,Air Force One,1
1409,1997,0120521,The Winter Guest,3
1483,1997,0119369,The Inheritance,3
1595,1997,0120512,Wild America,2
1193,1997,0119167,Funny Games,3
1202,1997,0119738,My Best Friend's Wedding,2
1218,1997,0118617,Anastasia,3
1127,1997,0118570,Air Bud,1
1159,1997,0119215,Good Burger,1
1584,1997,0128996,Cinderella,3
1406,1997,0120185,Spice World,3
1794,1997,0115462,Actrius,3
1810,1997,0120265,Taste of Cherry,0
1816,1997,0119115,Fierce Creatures,1
1830,1997,0118826,The Castle,3
1900,1997,0118866,Clockwatchers,3
1947,1997,0118829,Cats Don't Dance,3
2101,1997,0119080,Eve's Bayou,3
2176,1997,0119396,Jackie Brown,3
2236,1997,0119488,L.A. Confidential,1
2347,1997,0118749,Boogie Nights,3
2395,1997,0120461,Volcano,3
2423,1997,0118842,Chasing Amy,3
2494,1997,0119859,Paradise Road,3
2666,1997,0120493,The Well,3
3148,1997,0120434,Vegas Vacation,3
3195,1997,0120094,Selena,3
3223,1997,0120133,A Simple Wish,3
3232,1997,0118845,Chun gwong cha sit (Happy Together),0
3371,1997,0120389,Turbo: A Power Rangers Movie,3
3373,1997,0120177,Spawn,3
3882,1997,0119468,Kiss the Girls,2
3917,1997,0124819,Orgazmo,1
3928,1997,0119227,Snow White: A Tale of Terror,3
4064,1997,0119707,Mortal Kombat: Annihilation,3
4154,1997,0116922,Lost Highway,1
4164,1997,0120152,Smilla's Sense of Snow,3
4216,1997,0119590,My Life in Pink ( Ma Vie En Rose ),3
4333,1997,0119114,Fever Pitch,3
4360,1997,0119190,George of the Jungle,3
4380,1997,0117056,Ayneh,3
4381,1997,0117056,Ayneh,3
4383,1997,0119874,The Peacemaker,3
4496,1997,0119361,In the Company of Men,1
4527,1997,0119723,Mrs Dalloway,3
4635,1997,0120536,The Wrong Guy,1
4643,1997,0120082,Scream 2,3
4657,1997,0119345,I Know What You Did Last Summer,3
4932,1997,0125209,I Think I Do,3
4987,1997,0178844,La principessa e il povero,3
5058,1997,0118550,Le Acrobate,3
5074,1997,0119567,The Lost World: Jurassic Park,3
5108,1997,0169858,Neon Genesis Evangelion: The End of Evangelion,3
5136,1997,0119152,Free Willy 3: The Rescue,1
5143,1997,0119472,Knockin' on Heaven&#39;s Door,1
5172,1997,0119896,Picture Perfect,3
5329,1997,0119094,Face/Off,1
5820,1997,0120169,Soul Food,3
5865,1997,0119784,The Night Flier,3
6071,1997,0131620,Tower of Terror,3
6204,1997,0124317,Clover,3
6241,1997,0118414,The Odyssey,2
6249,1997,0122648,Hardboiled Egg,2
6691,1997,0125659,Open Your Eyes,1
6736,1997,0119324,The House of Yes,3
6749,1997,0127302,The Sticky Fingers of Time,3
6800,1997,0119250,Fireworks,1
6805,1997,0119164,The Full Monty,2
7174,1997,0123948,Cure,1
7371,1997,0119918,Pooh's Grand Adventure: The Search for Christopher Robin,0
7534,1997,0119535,A Life Less Ordinary,2
7627,1997,0119008,Donnie Brasco,1
7660,1997,0120102,Seven Years in Tibet,1
7675,1997,0118604,An American Werewolf in Paris,1
7710,1997,0118819,Carne tr&eacute;mula [Live Flesh],2
8564,1997,0118906,Csinibaba,1
8800,1997,0119237,Gummo,3
9151,1997,0118887,Cop Land,0
9220,1997,0119558,Lolita,3
9275,1997,0118615,Anaconda,2
9280,1997,0119280,Mrs. Brown,3
9336,1997,0120347,Tomorrow Never Dies,1
9407,1997,0119303,Home Alone 3,3
9989,1997,0117468,Retroactive,2
10197,1997,0119360,In &amp; Out,2
10238,1997,0120207,Steel,2
10507,1997,0118849,Children of Heaven,3
10686,1997,0118755,The Borrowers,3
10727,1997,0126774,The Advocate&#39;s Devil,2
10731,1997,0120089,The Killing Secret,3
10869,1997,0118607,Amistad,0
10920,1997,0119809,Nowhere,3
35,1998,0120768,The Negotiator,1
42,1998,0120611,Blade,1
95,1998,0120647,Deep Impact,3
127,1998,0158409,Future Sport,1
157,1998,0120762,Mulan,3
165,1998,0120382,The Truman Show,1
216,1998,0120631,Ever After,3
272,1998,0120863,The Thin Red Line,1
300,1998,0120692,Strike!,3
365,1998,0120777,The Opposite of Sex,3
368,1998,0165078,Wand&acirc;furu raifu,3
404,1998,0128445,Rushmore,3
446,1998,0120184,Sphere,1
460,1998,0118636,Apt Pupil,1
505,1998,0118715,The Big Lebowski,1
506,1998,0120669,Fear and Loathing in Las Vegas,1
516,1998,0120879,Velvet Goldmine,2
532,1998,0133751,The Faculty,3
554,1998,0120888,The Wedding Singer,3
592,1998,0147004,Little Voice,3
772,1998,0123865,Gia,3
775,1998,0120591,Armageddon,1
783,1998,0128853,You've Got Mail,3
789,1998,0139362,High Art,3
805,1998,0119891,Phantoms,3
937,1998,0136244,Hideous Kinky,3
942,1998,0120802,The Red Violin,3
973,1998,0147612,Happiness,3
975,1998,0150662,Show Me Love,3
1040,1998,0120577,54,1
1056,1998,0120844,Star Trek: Insurrection,3
1058,1998,0120746,The Mask of Zorro,1
1069,1998,0120828,Six Days Seven Nights,1
1511,1998,0171725,The Secret of NIMH 2: Timmy to the Rescue,1
1294,1998,0120449,The Dreamlife of Angels,3
1219,1998,0120791,Practical Magic,3
1109,1998,0120789,Pleasantville,3
1154,1998,0120744,The Man in the Iron Mask,1
1090,1998,0120815,Saving Private Ryan,0
1094,1998,0120783,The Parent Trap,3
1553,1998,0120686,Stepmom,3
1392,1998,0120812,Rush Hour,1
1399,1998,0128442,Rounders,1
1403,1998,0138704,Pi,2
1079,1998,0120794,The Prince of Egypt,3
1668,1998,0120735,"Lock, Stock and Two Smoking Barrels",1
1838,1998,0119517,Your Friends and Neighbors,3
1855,1998,0118929,Dark City,1
1926,1998,0138097,Shakespeare in Love,3
1942,1998,0120800,Quest for Camelot,3
1948,1998,0156887,Perfect Blue,3
2058,1998,0120902,The X Files,3
2076,1998,0168972,Love &amp; Pop,3
2138,1998,0127536,Elizabeth,3
2139,1998,0118789,Buffalo '66,1
2191,1998,0130827,Run Lola Run,3
2198,1998,0120623,A Bug's Life,3
2238,1998,0120685,Godzilla,3
2247,1998,0120780,Out of Sight,2
2440,1998,0162973,Get Real,2
2475,1998,0119942,Primary Colors,3
2526,1998,0154421,The Idiots,3
2548,1998,0120586,American History X,2
2641,1998,0120643,Dancing at Lughnasa,3
2681,1998,0120831,Slums of Beverly Hills,3
2868,1998,0154420,Festen (The Celebration),3
2896,1998,0122718,Small Soldiers,1
2912,1998,0129023,Dark Harbor,1
3393,1998,0133189,SLC Punk!,1
3035,1998,0120813,Safe Men,0
3447,1998,0166792,Scooby-Doo on Zombie Island,3
3509,1998,0120321,Smoke Signals,3
3552,1998,0165499,The Storm Riders,1
3687,1998,0120131,The Lion King 2: Simba&#39;s Pride,3
3791,1998,0120749,Mercury Rising,1
3919,1998,0131857,BASEketball,1
4160,1998,0134619,Disturbing Behavior,1
4215,1998,0120877,Vampires (John Carpenter's),0
4250,1998,0120148,Sliding Doors,3
4357,1998,0120728,The Last Days of Disco,3
4400,1998,0120603,Beloved,3
4423,1998,0120841,Species II,3
4437,1998,0140888,Central Station,3
4534,1998,0119204,Glasblasarns barn,3
4547,1998,0119313,Hope Floats,3
4611,1998,0120108,The Proposition,2
4638,1998,0144120,Bride of Chucky,1
4649,1998,0146336,Urban Legend,3
4675,1998,0178868,Ring (Ringu),3
4709,1998,0120694,Halloween H20: 20 Years Later,3
4752,1998,0120890,Wild Things,3
4787,1998,0118843,"Black Cat, White Cat",3
4817,1998,0118661,The Avengers,3
4850,1998,0241073,Yeogo goedam,3
4955,1998,0120660,Enemy of the State,1
5060,1998,0120738,Lost in Space,3
5183,1998,0129387,There's Something About Mary,3
5211,1998,0158011,Trance (The Eternal),3
5226,1998,0134928,Rasen,1
5242,1998,0119038,The Dinner Game,1
5286,1998,0120756,Moby Dick,0
5369,1998,0120632,City of Angels,3
5494,1998,0119336,Hurlyburly,1
5715,1998,0154506,Following,0
5744,1998,0129290,Patch Adams,3
5794,1998,0134067,The Rugrats Movie,3
5844,1998,0130018,I Still Know What You Did Last Summer,3
5885,1998,0172684,Kuch Kuch Hota Hai,3
6160,1998,0142964,Vildspor,1
6184,1998,0126604,Pecker,3
6339,1998,0122690,Ronin,1
6353,1998,0143127,Batman &amp; Mr. Freeze: SubZero,2
6531,1998,0197626,Lick the Star,3
6591,1998,0120484,The Waterboy,2
6679,1998,0140627,Tomorrow Night,2
6718,1998,0156729,Last Night,1
6814,1998,0120832,Snake Eyes,1
6832,1998,0120274,Tango,1
7168,1998,0146468,Barrio,3
7298,1998,0120533,Celebrity,3
7384,1998,0158446,2 seconds,3
7635,1998,0119223,Great Expectations,1
7646,1998,0119643,Meet Joe Black,1
7664,1998,0151691,My Name Is Joe,3
7687,1998,0124901,Thursday,1
7893,1998,0122151,Lethal Weapon 4,1
8016,1998,0123987,Madeline,3
8041,1998,0120787,A Perfect Murder,3
8088,1998,0120587,Antz,3
8405,1998,0127723,Can't Hardly Wait,1
8438,1998,0181627,Kirikou and the Sorceress,2
8527,1998,0120889,What Dreams May Come,1
8565,1998,0134230,Zimmer Feri,2
8682,1998,0173886,Halloweentown,3
8933,1998,0165598,Thats 70s Show,2
9332,1998,0168740,L'ennui,1
9488,1998,0118892,Dangerous Beauty,3
9657,1998,0143808,Pocahontas 2: Journey to a New World,3
9874,1998,0119778,Next Stop Wonderland,3
10058,1998,0119699,Montana,0
10173,1998,0124595,Return to Paradise,2
10264,1998,0120696,Hard Rain,2
10486,1998,0129924,FernGully 2: The Magical Rescue,3
10859,1998,0246734,Kite,0
10955,1998,0152930,Taxi,1
6,1999,0145660,Austin Powers: The Spy Who Shagged Me,1
82,1999,0144640,Three to Tango,1
31,1999,0151804,Office Space,1
36,1999,0133093,The Matrix,3
71,1999,0169547,American Beauty,3
88,1999,0120363,Toy Story 2,1
124,1999,0162661,Sleepy Hollow,3
146,1999,0134273,8MM,1
170,1999,0181316,Blue Streak,1
210,1999,0137523,Fight Club,1
223,1999,0165798,Ghost Dog: The Way of the Samurai,1
244,1999,0179116,But I'm a Cheerleader,3
268,1999,0172493,"Girl, Interrupted",3
282,1999,0171804,Boys Don't Cry,2
356,1999,0155776,Jawbreaker,3
367,1999,0185125,Todo sobre mi madre (All About My Mother),3
374,1999,0147800,10 Things I Hate About You,3
672,1999,0120915,Star Wars: Episode I - The Phantom Menace,3
742,1999,0167404,The Sixth Sense,3
790,1999,0177242,Sonnenallee,1
817,1999,0155711,Flawless,1
826,1999,0144117,The Boondock Saints,0
827,1999,0120655,Dogma,3
839,1999,0120663,Eyes Wide Shut,3
840,1999,0123209,The Other Sister,3
858,1999,0139239,Go!,3
867,1999,0126886,Election,3
884,1999,0129167,The Iron Giant,0
917,1999,0120601,Being John Malkovich,3
1053,1999,0177789,Galaxy Quest,1
1564,1999,0215364,Wives and Daughters,3
1547,1999,0199683,Kikujiro,0
1209,1999,0120855,Tarzan,2
1134,1999,0120891,Wild Wild West,2
1135,1999,0140379,A Midsummer Night's Dream,2
1091,1999,0166485,Anna and the King,3
1588,1999,0190641,Pocket Monsters: Mewtwo Strikes Back!,1
1475,1999,0162556,Why Not Me?,3
1086,1999,0164912,Stuart Little,1
1623,1999,0168987,Better Than Chocolate,3
1844,1999,0157503,Drop Dead Gorgeous,3
2030,1999,0209189,Not One Less (Yi ge dou bu neng shao),3
2133,1999,0149691,Anywhere But Here,3
2197,1999,0266075,Memento Mori,3
2309,1999,0158983,South Park: Bigger Longer &amp; Uncut,3
2311,1999,0163651,American Pie,2
2318,1999,0189584,The Big Kahuna,0
2346,1999,0175880,Magnolia,3
2354,1999,0120866,Titus,3
2617,1999,0139134,Cruel Intentions,3
2725,1999,0235154,6ixtynin9,3
2731,1999,0165643,Black and White,3
2793,1999,0213121,New Waterford Girl,3
2828,1999,0139151,Inferno,2
2850,1999,0144715,Holy Smoke,3
2897,1999,0120616,The Mummy,1
2934,1999,0210358,Things You Can Tell Just by Looking at Her,3
2970,1999,0120458,Virus,3
2982,1999,0185937,The Blair Witch Project,3
3030,1999,0120657,The 13th Warrior,1
3102,1999,0122933,Analyze This,1
3269,1999,0151738,Never Been Kissed,3
3495,1999,0125439,Notting Hill,3
3570,1999,0120784,Payback,1
3640,1999,0144814,Carrie 2: The Rage,3
3714,1999,0120689,The Green Mile,1
3728,1999,0177721,Double Platinum,3
3751,1999,0124315,The Cider House Rules,3
3765,1999,0127296,Splendor,3
3922,1999,0126916,For Love of the Game,2
4107,1999,0163178,Redball,3
4116,1999,0243558,Shojo kakumei Utena: Adolescence mokushiroku,3
4221,1999,0134119,The Talented Mr. Ripley,3
4230,1999,0132347,Mystery Men,1
4267,1999,0151568,Topsy-Turvy,3
4413,1999,0205214,The Magical Legend of the Leprechauns,3
4679,1999,0218553,Ring 2 (Ringu 2),3
4799,1999,0167752,The 4th Floor,3
4804,1999,0129332,Ravenous,1
4824,1999,0131646,Wing Commander,2
4865,1999,0158811,Muppets From Space,3
4926,1999,0171363,The Haunting,3
4971,1999,0133046,Teaching Mrs. Tingle,3
5163,1999,0177507,Gigantics,1
5195,1999,0144168,Dick,3
5246,1999,0120907,eXistenZ,1
5304,1999,0207972,Annie,3
5305,1999,0125664,Man on the Moon,1
5342,1999,0124298,Blast from the Past,3
5382,1999,0160862,She's All That,3
5472,1999,0166896,The Straight Story,3
5528,1999,0120620,Brokedown Palace,3
5545,1999,0131369,EdTV,1
5716,1999,0159097,The Virgin Suicides,3
5775,1999,0178737,Mansfield Park,3
5799,1999,0120613,A Walk on the Moon,3
5803,1999,0135659,Storm of the Century,3
5873,1999,0162710,Trick,3
5880,1999,0209933,Beau travail,3
6099,1999,0240119,Tomie,3
6104,1999,0284565,Tomie: Anaza Feisu,2
6116,1999,0131325,Bowfinger,3
6162,1999,0120857,Tea with Mussolini,3
6238,1999,0158692,Juha,0
6360,1999,0188674,Human Traffic,3
6522,1999,0235198,Audition,1
6540,1999,0174856,The Hurricane,2
6561,1999,0169299,Terror Firmer,3
6629,1999,0172348,Introducing Dorothy Dandridge,3
6650,1999,0142688,The Ninth Gate,1
6798,1999,0137338,200 Cigarettes,3
6806,1999,0130444,Aimee &amp; Jaguar,3
6888,1999,0158371,Sweet and Lowdown,1
6930,1999,0289424,Ring,3
6933,1999,0204082,Aristocrats,3
6936,1999,0133385,Asterix and Obelix vs. Caesar,1
7130,1999,0143145,The World is Not Enough,2
7265,1999,0182576,Family guy,3
7380,1999,0120910,Fantasia 2000,1
7407,1999,0222368,Los sin nombre,3
7620,1999,0182789,Bicentennial Man,3
7647,1999,0139462,Message in a Bottle,1
7674,1999,0311926,Screwed in Tallinn,3
7740,1999,0205000,Deuce Bigalow: Male Gigolo,3
7990,1999,0155267,The Thomas Crown Affair,1
8114,1999,0166175,East Is East,3
8787,1999,0120646,The Deep End of the Ocean,2
8898,1999,0159272,Beautiful People,1
8826,1999,0145531,Stigmata,3
8981,1999,0139414,Lake Placid,3
9001,1999,0192618,Smart House,3
9223,1999,0200208,The Thirteenth Year,2
9239,1999,0150377,Double Jeopardy,3
9243,1999,0166943,Music of the Heart,3
9262,1999,0219964,Outer Space,0
9292,1999,0162735,Vendetta,1
9534,1999,0194800,Operation Delta Force 4: Deep Fault,0
9541,1999,0149261,Deep Blue Sea,1
9773,1999,0194722,Bridge of Dragons,1
10022,1999,0132477,October Sky,1
10142,1999,0163187,Runaway Bride,1
10331,1999,0196931,Scooby-Doo! and The Witch&#146;s Ghost,3
10706,1999,2049430,Digimon Adventure,0
10814,1999,0138510,Idle Hands,2
10834,1999,0206064,Johnny Tsunami,3
10870,1999,0146838,Any Given Sunday,2
10873,1999,0142342,Big Daddy,2
10890,1999,0141098,Forces of Nature,2
15,2000,0199753,Red Planet,0
52,2000,0209144,Memento,1
64,2000,0144084,American Psycho,3
78,2000,0164052,Hollow Man,3
90,2000,0183523,Mission to Mars,1
101,2000,0120903,X-Men,1
112,2000,0190865,Vertical Limit,1
122,2000,0184894,Shanghai Noon,1
130,2000,0242423,"Dude, Where's My Car",2
131,2000,0190138,The Whole Nine Yards,3
152,2000,0120917,The Emperor&#39;s New Groove,3
153,2000,0160611,Ordinary Decent Criminal,1
249,2000,0197096,What's Cooking?,3
319,2000,0134847,Pitch Black,3
348,2000,0212826,Bread and Roses,3
430,2000,0217355,Dancing at the Blue Iguana,3
452,2000,0195685,Erin Brockovich,3
538,2000,0210070,Ginger Snaps,3
605,2000,0212604,Tully,0
625,2000,0181984,Boiler Room,1
655,2000,0212346,Miss Congeniality,3
687,2000,0120630,Chicken Run,3
765,2000,0204946,Bring It On,3
854,2000,0241303,Chocolat,3
855,2000,0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",3
875,2000,0250440,Is It Fall Yet,3
877,2000,0181875,Almost Famous,3
882,2000,0198021,Where the Heart Is,3
928,2000,0218839,Best in Show,3
954,2000,0191754,28 Days,3
1006,2000,0146882,High Fidelity,2
1029,2000,0120913,Titan A.E.,3
1064,2000,0138749,The Road to El Dorado,0
1071,2000,0161081,What Lies Beneath,3
1190,2000,0122459,Return to Me,3
1598,2000,0210945,Remember the Titans,3
1556,2000,0260991,J.S.A.: Joint Security Area,2
1589,2000,0257001,Pokemon: The Movie 2000,3
1414,2000,0208092,Snatch.,0
1593,2000,0208185,An Extremely Goofy Movie,1
1575,2000,0210075,Girlfight,3
1521,2000,0203119,Sexy Beast,2
1192,2000,0210616,Center Stage,3
1206,2000,0214641,Dragonheart: A New Beginning,0
1277,2000,0266308,Battle Royale,3
1114,2000,0217869,Unbreakable,0
1155,2000,0160127,Charlie's Angels,3
1163,2000,0172495,Gladiator,0
1093,2000,0200550,Coyote Ugly,3
